field,adoption,stable,slope
-0.07444444444444448,0.2581011726477428,False,1.4934140554845763
-0.07444444444444448,0.8242370074023391,True,0.5130133690054983
-0.07066666666666671,-0.9247623663058251,True,0.23170330538312156
-0.07066666666666671,0.2439185455884888,False,1.5048059889887941
-0.07066666666666671,0.8290851780316781,True,0.500188428109089
-0.06688888888888894,-0.9233211905812664,True,0.23596476643774836
-0.06688888888888894,0.22993980535402897,False,1.5154042974620021
-0.06688888888888894,0.8336960601883535,True,0.4879214067622677
-0.06311111111111117,-0.9218451519016453,True,0.24032242546469204
-0.06311111111111117,0.21614290299438849,False,1.5252515927762536
-0.06311111111111117,0.8380905433133286,True,0.47616678593403156
-0.05933333333333335,-0.9203330500281094,True,0.24477932324153198
-0.05933333333333335,0.20250852461803184,False,1.5343844759312448
-0.05933333333333335,0.8422867225818474,True,0.46488492313972785
-0.05555555555555558,-0.918783622534296,True,0.24933864794040997
-0.05555555555555558,0.18901959746804475,False,1.5428345468368294
-0.05555555555555558,0.8463003932246179,True,0.45404103108457133
-0.05177777777777781,-0.917195542422143,True,0.2540037391375215
-0.05177777777777781,0.1756608941472962,False,1.550629200427796
-0.05177777777777781,0.8501454373619515,True,0.44360437653225004
-0.04800000000000004,-0.9155674123601084,True,0.2587781014787444
-0.04800000000000004,0.16241872267428975,False,1.5577922536397635
-0.04800000000000004,0.8538341329545022,True,0.43354763744293356
-0.044222222222222274,-0.9138977595174351,True,0.2636654162384197
-0.044222222222222274,0.1492806733621076,False,1.5643444488968894
-0.044222222222222274,0.8573774001691303,True,0.42384638988675666
-0.040444444444444505,-0.9121850300010488,True,0.2686695536671772
-0.040444444444444505,0.1362354137784335,False,1.5703038592521905
-0.040444444444444505,0.8607850004584137,True,0.4144786927772941
-0.036666666666666736,-0.9104275826964137,True,0.27379458666490386
-0.036666666666666736,0.1232725170841795,False,1.5756862184507692
-0.036666666666666736,0.8640657028576032,True,0.40542473783231386
-0.03288888888888891,-0.9086236825123375,True,0.2790448057243502
-0.03288888888888891,0.11038232136652382,False,1.5805051890075799
-0.03288888888888891,0.8672274161082534,True,0.39666657400032385
-0.029111111111111143,-0.9067714922350041,True,0.28442473739184637
-0.029111111111111143,0.09755580923753084,False,1.584772582534417
-0.029111111111111143,0.8702773046885945,True,0.3881878607103284
-0.025333333333333374,-0.9048690641833241,True,0.2899391626943924
-0.025333333333333374,0.08478450451943398,False,1.5884985404694305
-0.025333333333333374,0.8732218794125919,True,0.37997367890422534
-0.021555555555555606,-0.902914331864284,True,0.29559313490251765
-0.021555555555555606,0.07206038402976225,False,1.591691681685573
-0.021555555555555606,0.8760670798830386,True,0.3720103544723292
-0.017777777777777837,-0.9009050982506992,True,0.30139200631343677
-0.017777777777777837,0.059375799499257,False,1.5943592230941186
-0.017777777777777837,0.8788183406527088,True,0.36428531861187124
-0.014000000000000012,-0.8988390252510606,True,0.30734145069715724
-0.014000000000000012,0.046723408231801586,False,1.5965070769971272
-0.014000000000000012,0.8814806488421806,True,0.3567869851468293
-0.010222222222222244,-0.8967136196031025,True,0.31344749506928393
-0.010222222222222244,0.034096110718227615,False,1.5981399283742246
-0.010222222222222244,0.884058593810374,True,0.34950464433603873
-0.006444444444444475,-0.8945262203568262,True,0.31971654575060937
-0.006444444444444475,0.021486994210585735,False,1.599261294527671
-0.006444444444444475,0.8865564102685755,True,0.34242837025871575
-0.002666666666666706,-0.8922739809931078,True,0.3261554285483376
-0.002666666666666706,0.008889279276646697,False,1.599873569142307
-0.002666666666666706,0.8889780146392721,True,0.3355489431808291
0.0011111111111110628,-0.889953851542305,True,0.3327714274000272
0.0011111111111110628,-0.003703732056138014,False,1.5999780517901703
0.0011111111111110628,0.8913270366466126,True,0.3288577819884291
0.004888888888888887,-0.8875625583186773,True,0.3395723281132874
0.004888888888888887,-0.016298701997530383,False,1.5995749637011132
0.004888888888888887,0.8936068493174101,True,0.3223468781648185
0.008666666666666656,-0.8850965806745748,True,0.34656646860508167
0.008666666666666656,-0.028902308651864453,False,1.598663450487348
0.008666666666666656,0.8958205916309102,True,0.31600874817607355
0.012444444444444425,-0.8825521235823028,True,0.3537627986565882
0.012444444444444425,-0.041521291317575204,False,1.5972415717877138
0.012444444444444425,0.8979711915659168,True,0.3098363825883002
0.016222222222222193,-0.879925087831799,True,0.3611709436867212
0.016222222222222193,-0.054162501747193434,False,1.5953062774471765
0.016222222222222193,0.9000613845782333,True,0.303823206385782
0.019999999999999962,-0.8772110350625758,True,0.36880127994311107
0.019999999999999962,-0.0668329565994317,False,1.5928533694594857
0.019999999999999962,0.9020937308860093,True,0.29796304111385635
0.02377777777777773,-0.8744051470338796,True,0.3766650221450551
0.02377777777777773,-0.07953989008995424,False,1.5898774494151648
0.02377777777777773,0.9040706309669483,True,0.2922500707568384
0.0275555555555555,-0.8715021801264801,True,0.3847743200556677
0.0275555555555555,-0.09229081737098123,False,1.586371848046394
0.0275555555555555,0.9059943386713287,True,0.28667881327280276
0.031333333333333324,-0.8684964105063961,True,0.39314237590000867
0.031333333333333324,-0.1050935981095763,False,1.5823285370182125
0.031333333333333324,0.9078669725468871,True,0.2812440962536796
0.03511111111111109,-0.8653815711426575,True,0.40178357812266513
0.03511111111111109,-0.11795651198686256,False,1.577738018047829
0.03511111111111109,0.9096905283557923,True,0.275941028191615
0.03888888888888886,-0.8621507773014963,True,0.41071365951748134
0.03888888888888886,-0.13088834214452388,False,1.572589187025053
0.03888888888888886,0.9114668874192967,True,0.27076498102108654
0.042666666666666686,-0.8587964393248875,True,0.41994988128463184
0.042666666666666686,-0.1438984713469651,False,1.5668691679104108
0.042666666666666686,0.9131978261544798,True,0.2657115684907721
0.0464444444444444,-0.8553101573290091,True,0.42951125563172127
0.0464444444444444,-0.15699699602486344,False,1.5605631091826704
0.0464444444444444,0.9148850234254853,True,0.2607766302587988
0.050222222222222224,-0.8516825964318534,True,0.43941880789615484
0.050222222222222224,-0.17019485621329394,False,1.553653937469658
0.050222222222222224,0.9165300684908091,True,0.25595621368357246
0.05399999999999994,-0.847903335357433,True,0.4496958942235848
0.05399999999999994,-0.18350399588822158,False,1.546122053588889
0.05399999999999994,0.9181344663677171,True,0.2512465626682678
0.05777777777777776,-0.8439606828534737,True,0.46036858527599733
0.05777777777777776,-0.1969375511184948,False,1.5379449615351204
0.05777777777777776,0.9196996449848015,True,0.2466441008237281
0.06155555555555553,-0.8398414503990401,True,0.4714661411066187
0.06155555555555553,-0.2105100833186866,False,1.5290968077138556
0.06155555555555553,0.9212269597516711,True,0.2421454218027087
0.0653333333333333,-0.8355306720627076,True,0.4830215936679043
0.0653333333333333,-0.22423786256983652,False,1.519547809584178
0.0653333333333333,0.9227176991220507,True,0.23774727636305393
0.06911111111111107,-0.8310112536298897,True,0.49507247414476674
0.06911111111111107,-0.2381392268367729,False,1.5092635338265346
0.06911111111111107,0.9241730885674246,True,0.23344656378839534
0.07288888888888889,-0.8262635235811857,True,0.5076617433587254
0.07288888888888889,-0.2522350297976723,False,1.4982039835887477
0.07288888888888889,0.9255942945506794,True,0.22924032303236822
0.0766666666666666,-0.8212646608877969,True,0.520838970842963
0.0766666666666666,-0.2665492217906591,False,1.4863224197804705
0.0766666666666666,0.9269824288971118,True,0.2251257224256177
0.08044444444444443,-0.8159879439930084,True,0.5346618804129006
0.08044444444444443,-0.2811096020244142,False,1.4735638266394808
0.08044444444444443,0.9283385525693872,True,0.2211000509014001
0.08422222222222214,-0.8104017538251763,True,0.5491983958353254
0.08422222222222214,-0.2959488179493762,False,1.4598628754469871
0.08422222222222214,0.929663677058318,True,0.2171607160934519
0.08799999999999997,-0.8044682263354038,True,0.5645293965068312
0.08799999999999997,-0.31110571788579944,False,1.4451411716780183
0.08799999999999997,0.9309587695485969,True,0.21330523104089993
0.09177777777777774,-0.7981413852827208,True,0.5807525265583671
0.09177777777777774,-0.3266272182385751,False,1.4293034564891685
0.09177777777777774,0.9322247547069372,True,0.20953121073854516
0.09555555555555556,-0.7913644949931542,True,0.5979875777027681
0.09555555555555556,-0.34257095749335276,False,1.4122322225313402
0.09555555555555556,0.9334625166688943,True,0.20583636795867868
0.09933333333333327,-0.7840661828789427,True,0.6163843533850311
0.09933333333333327,-0.35900917012104916,False,1.393779865230393
0.09933333333333327,0.9346729018204154,True,0.2022185065641665
0.1031111111111111,-0.776154567983719,True,0.6361345385568106
0.1031111111111111,-0.37603456518522127,False,1.3737568092575385
0.1031111111111111,0.9358567217780724,True,0.19867551408447925
0.10688888888888881,-0.7675079618632911,True,0.6574904455623312
0.10688888888888881,-0.3937696258586497,False,1.3519127708018226
0.10688888888888881,0.9370147537864253,True,0.19520536189850368
0.11066666666666664,-0.7579593403837397,True,0.6807962213200741
0.11066666666666664,-0.4123821384199714,False,1.3279055550594745
0.11066666666666664,0.9381477436982544,True,0.1918060975901991
0.11444444444444435,-0.7472685691493235,True,0.7065434968984365
0.11444444444444435,-0.43211296960732176,False,1.301245410395427
0.11444444444444435,0.9392564075640194,True,0.18847584135989237
0.11822222222222217,-0.7350680134699372,True,0.7354800249173764
0.11822222222222217,-0.45333045903506486,False,1.271186391857692
0.11822222222222217,0.9403414330226312,True,0.18521278294551102
0.12199999999999994,-0.720741598551251,True,0.7688504769884599
0.12199999999999994,-0.47665135860628904,False,1.2364855717420462
0.12199999999999994,0.9414034808909115,True,0.18201517786636023
0.12577777777777777,-0.703098506254334,True,0.8090439848046789
0.12577777777777777,-0.5032671369452746,False,1.19475550219345
0.12577777777777777,0.9424431861570042,True,0.17888134538597492
0.12955555555555548,-0.679127565586247,True,0.8620571994574366
0.12955555555555548,-0.5361895936752743,False,1.1400011514149508
0.12955555555555548,0.9434611603645569,True,0.1758096622137023
0.1333333333333333,-0.6285085551671441,True,0.9679631937307344
0.1333333333333333,-0.5957395557593199,False,1.032151010725901
0.1333333333333333,0.9444579916127269,True,0.17279856332616675
0.13711111111111102,0.945434246542997,True,0.16984653674188088
0.14088888888888884,0.9463904709352269,True,0.16695212243679924
0.1446666666666666,0.9473271910984238,True,0.1641139088089128
0.14844444444444438,0.9482449144667924,True,0.16133053150058496
0.15222222222222215,0.9491441305931428,True,0.1586006709769393
0.15599999999999997,0.9500253121423043,True,0.15592305006226753
0.15977777777777769,0.9508889154871687,True,0.15329643264581777
0.1635555555555555,0.951735381702103,True,0.15071962114616363
0.16733333333333333,0.9525651367616308,True,0.14819145636207304
0.17111111111111105,0.9533785925338432,True,0.14571081487710114
0.17488888888888887,0.9541761477738104,True,0.1432766064312503
0.17866666666666658,0.9549581879248976,True,0.14088777490431356
0.18244444444444446,0.9557250861121772,True,0.13854329564139434
0.18622222222222212,0.9564772039371578,True,0.13624217335769054
0.19,0.9572148912791003,True,0.13398344306166426
0.19377777777777766,0.9579384872884305,True,0.13176616731448565
0.19755555555555554,0.9586483205854195,True,0.12958943590200764
0.2013333333333333,0.9593447100549138,True,0.12745236366344523
0.20511111111111108,0.9600279648463346,True,0.12535409074080803
0.20888888888888885,0.96069838457236,True,0.12329378220809258
0.21266666666666662,0.961356260501018,True,0.12127062463279828
0.21644444444444438,0.9620018749596395,True,0.11928382811862104
0.22022222222222215,0.962635502129588,True,0.11733262406354542
0.22399999999999992,0.9632574086423051,True,0.11541626351313782
0.2277777777777777,0.9638678531819467,True,0.11353401856388051
0.23155555555555546,0.9644670874787931,True,0.11168517947227859
0.23533333333333334,0.9650553555145209,True,0.10986905726838661
0.239111111111111,0.9656328953103428,True,0.1080849783913033
0.24288888888888888,0.9661999379335966,True,0.10633228789938248
0.24666666666666653,0.9667567084911547,True,0.1046103465397577
0.2504444444444444,0.9673034251360142,True,0.10291853395221669
0.2542222222222222,0.9678403014514846,True,0.1012562414180792
0.25799999999999995,0.9683675440669983,True,0.0996228793562402
0.2617777777777777,0.9688853550422991,True,0.09801787005529282
0.2655555555555555,0.9693939310727128,True,0.09644065023902826
0.26933333333333326,0.9698934628931007,True,0.09489067301956702
0.273111111111111,0.970384137463364,True,0.09336740121517284
0.2768888888888888,0.970866136378985,True,0.09187031237206736
0.28066666666666656,0.9713396364670742,True,0.09039889700481929
0.28444444444444433,0.9718048105811002,True,0.08895265621029101
0.2882222222222222,0.9722618266074776,True,0.0875311048350259
0.292,0.9727108490550238,True,0.08613376660904759
0.29577777777777775,0.9731520376641853,True,0.08476017854407036
0.2995555555555555,0.9735855485991307,True,0.08340988729428744
0.3033333333333333,0.9740115340503839,True,0.0820824504589087
0.30711111111111106,0.9744301430295557,True,0.0807774341686395
0.3108888888888888,0.9748415201772487,True,0.07949441686161746
0.3146666666666666,0.975245807153835,True,0.07823298500618368
0.31844444444444436,0.9756431424407703,True,0.07699273377327796
0.32222222222222213,0.976033660943233,True,0.07577326832920034
0.3259999999999999,0.9764174941888049,True,0.0745742032672883
0.3297777777777778,0.9767947713208811,True,0.0733951595523001
0.33355555555555544,0.9771656177078969,True,0.07223576891127088
0.3373333333333333,0.9775301567314654,True,0.07109566828889076
0.341111111111111,0.9778885079982396,True,0.06997450547996316
0.34488888888888886,0.9782407891280509,True,0.06887193357780515
0.3486666666666666,0.9785871147604976,True,0.06778761411955934
0.3524444444444444,0.9789275969523111,True,0.06672121588027764
0.35622222222222216,0.9792623453760368,True,0.06567241428579766
0.35999999999999993,0.9795914675187161,True,0.0646408908232452
